CD_OPERADO;CNPJ;RAZAO_SOCIAL;NOME_FANTASIA;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
407551;3,00524E+13;CLÍNICA DR. MIGUEL MORONE LTDA;CLÍNICA DR. MORONE;Medicina de Grupo;20/08/1999;05/09/2012;Deliberação de Diretoria Colegiada
306550;1,86389E+12;CLÍNICA IAÇÚ LTDA;;Medicina de Grupo;28/01/1999;30/11/2004;Pedido de cancelamento
405825;9,47076E+13;CLÍNICA MEDISINOS ESTÂNCIA VELHA LTDA;CLÍNICA MEDISINOS ESTÂNCIA VELHA;Medicina de Grupo;01/07/1999;21/05/2002;Pedido de cancelamento
408115;6,87772E+13;CLÍNICA MÉDICA ANÁLIA FRANCO LTDA;CLÍNICA MÉDICA ANÁLIA FRANCO;Medicina de Grupo;10/09/1999;20/08/2007;Descumprimento da RN n.º 100/2005
407615;3,20105E+13;CLÍNICA MÉDICA E FISIOTERAPICA SANTA BARBARA  LTDA.;;Medicina de Grupo;20/08/1999;19/07/2002;Pedido de cancelamento
408204;3,99366E+13;CLÍNICA MÉDICA E ODONTOLÓGICA FENIX LTDA.;;Medicina de Grupo;14/09/1999;21/05/2002;Pedido de cancelamento
406431;2,99613E+13;CLÍNICA MÉDICA E ODONTOLÓGICA SENHOR DOS PASSOS LTDA.;CLÍNICA SENHOR DOS PASSOS;Medicina de Grupo;19/07/1999;25/06/2003;Pedido de cancelamento
408930;3,21512E+12;CLÍNICA MÉDICA FLORESTA LTDA.;CLÍNICA FLORESTA;Medicina de Grupo;13/10/1999;21/05/2002;Pedido de cancelamento
40927;1,56422E+12;CLÍNICA MÉDICA LINS S/C LTDA;;Medicina de Grupo;26/10/1999;18/04/2000;Pedido de cancelamento
409189;4,02994E+13;CLÍNICA MÉDICA MADUREIRA LTDA;C.M.M. SAÚDE;Medicina de Grupo;22/10/1999;04/09/2012;Deliberação de Diretoria Colegiada
407585;1,0661E+12;CLÍNICA MÉDICA MAIA AZEVEDO LTDA.;;Medicina de Grupo;20/08/1999;19/07/2002;Pedido de cancelamento
410055;7,34206E+13;CLÍNICA MÉDICA NATHER LTDA.;CLÍNICA DR. JORGE MEDEIROS;Medicina de Grupo;03/12/1999;07/06/2004;Pedido de cancelamento
356336;1,09708E+12;CLÍNICA MÉDICA PROMAC LTDA;CLÍNICA MÉDICA PROMAC LTDA;Medicina de Grupo;24/12/1998;02/09/2010;Pedido de cancelamento
407917;2,07913E+11;CLÍNICA MÉDICA SANTA ELIZABETH LTDA;CLIMESE;Medicina de Grupo;03/09/1999;13/12/2000;Pedido de cancelamento
318132;2,87137E+13;CLÍNICA MÉDICA SANTA TEREZINHA LTDA;CLÍNICA MÉDICA SANTA TEREZINHA;Medicina de Grupo;20/01/1999;04/07/2000;Pedido de cancelamento
40817;8,67051E+13;CLÍNICA MÉDICA VICENTE DE CARVALHO LTDA.;;Medicina de Grupo;15/09/1999;28/06/2000;Pedido de cancelamento
36545;1,88837E+12;CLÍNICA ODONTOLÓGICA CIA DOS DENTES LTDA.;CIA DOS DENTES;Odontologia de Grupo;03/02/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
408719;3,32919E+12;CLÍNICA ODONTOLÓGICA EMPRESARIAL LTDA;COE;Odontologia de Grupo;07/10/1999;18/08/2004;Pedido de cancelamento
418510;2,54425E+12;CLÍNICA ODONTOLÓGICA LUIZ LIMA LTDA;BIGDENTAL;Odontologia de Grupo;12/04/2012;27/01/2016;Pedido de cancelamento
30294;2,86434E+12;CLÍNICA ODONTOLÓGICA MAXIDENTE LTDA;MAXIDENTE;Odontologia de Grupo;18/01/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
414182;2,86434E+12;CLÍNICA ODONTOLÓGICA MAXIDENTE LTDA.;MAXIDENTE;Odontologia de Grupo;24/08/2001;04/10/2016;Deliberação de Diretoria Colegiada
358568;7,72609E+11;CLÍNICA ODONTOLÓGICA PINHATTI S/C LTDA;ODONTOCLIN DE MONTE ALTO;Odontologia de Grupo;02/02/1999;12/06/2006;Pedido de cancelamento
416797;4,68669E+12;CLÍNICA ODONTOLÓGICA SASSO LTDA;;Odontologia de Grupo;19/12/2008;16/06/2020;Pedido de cancelamento
404896;2,83388E+12;CLÍNICA ODONTOLÓGICA SORRIDERE LTDA;SORRIDERE CLÍNICA;Odontologia de Grupo;10/06/1999;19/07/2002;Pedido de cancelamento
404632;5,18795E+13;CLÍNICA PIERRO LTDA;HOSPITAL SANTA TEREZA;Medicina de Grupo;28/05/1999;18/01/2008;Descumprimento da RN n.º 100/2005
407101;9,91935E+11;CLÍNICA PRONTOMED LTDA;CLÍNICA PRONTOMED LTDA;Medicina de Grupo;10/08/1999;05/07/2000;Pedido de cancelamento
407267;3,22532E+12;CLÍNICA PRÓ-DENTE LTDA.;CLÍNICA PRÓ-DENTE;Odontologia de Grupo;22/07/1999;16/10/2003;Pedido de cancelamento
407623;3,39061E+13;CLÍNICA SÃO JOÃO LTDA;CLÍNICA SÃO JOÃO LTDA;Medicina de Grupo;20/08/1999;13/07/2017;Pedido de cancelamento
412660;4,0576E+12;CLÍNICAS & ASSOCIADOS DE SAÚDE LTDA.;HASS;Medicina de Grupo;23/11/2000;17/09/2009;Deliberação de Diretoria Colegiada
415472;6,49237E+13;CLÍNICAS BEBEDOURO LTDA.;SANTA CASA SAÚDE DE BEBEDOURO;Medicina de Grupo;21/03/2006;26/07/2007;Pedido de cancelamento
407887;1,41845E+12;CMC CLINICA MEDICA CATARATAS LTDA;HOSPITAL E MATERNIDADE CATARATAS;Medicina de Grupo;26/08/1999;23/08/2010;Descumprimento da RN n.º 100/2005
402699;7,17461E+13;CODE CONVENIO ODONTOLOGICO DE EMPRESAS S/C LTDA;CODE CONVENIO ODONTOLOGICO DE EMPRESAS LTDA.;Odontologia de Grupo;29/03/1999;10/11/2005;Pedido de cancelamento
400505;7,33157E+13;CODEM SUL SERVIÇOS S/C LTDA.;CODEM - CONVÊNIOS ODONTOLÓGICOS;Medicina de Grupo;11/02/1999;02/02/2010;Descumprimento da RN n.º 100/2005
364894;6,83246E+13;CODEP CONVENIO ODONT EMPRESARIAL PLANEJADO S/C LTDA;CODEP;Odontologia de Grupo;28/12/1998;16/02/2004;Pedido de cancelamento
416134;9,64909E+13;CODEVAN CONVÊNIO ODONTOLÓGICO EVANGÉLICO LTDA.;DENTAL CARD;Odontologia de Grupo;14/06/2007;05/08/2013;Descumprimento de disposição legal
307815;1,48622E+12;COESO S/C LTDA;COESO;Odontologia de Grupo;08/01/1999;28/11/2005;Pedido de cancelamento
407909;1,31172E+12;COESP - CONVÊNIO ODONTOLOGICO DO EST. DE SÃO PAULO S/C;COESP;Odontologia de Grupo;01/09/1999;14/02/2006;Pedido de cancelamento
384305;5,75E+13;COFAP - CIA. FABRICADORA DE PEÇAS;COFAP;Autogestão;08/01/1999;29/11/2001;Pedido de cancelamento
327484;1,7282E+13;COFERMETA S.A.;COFERMETA;Autogestão;23/12/1998;19/07/2002;Pedido de cancelamento
415499;5,10071E+12;COI - CLINICA ODONTOLOGICA INTEGRADA LTDA.;COI - CLINICA ODONTOLOGICA INTEGRADA;Odontologia de Grupo;30/03/2006;27/08/2015;Pedido de cancelamento
415812;4,46483E+13;COJUN CENTRO ODONTOLOGICO JUNDIAI LTDA.;COJUN CENTRO ODONTOLÓGICO JUNDIAI LTDA;Odontologia de Grupo;25/10/2006;12/05/2020;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
30596;4,46483E+13;COJUN CENTRO ODONTOLOGICO JUNDIAI S/C LTDA;COJUN;Odontologia de Grupo;22/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
347426;6,18566E+13;COMGÁS - COMPANHIA DE GÁS DE SÃO PAULO;COMGÁS;Autogestão;05/02/1999;16/02/2001;Pedido de cancelamento
32155;6,92753E+13;COMITE DE INTEGRAÇAO DE ENTIDADES FECHADAS DE ASSISTENCIA A SAUD;CIEFAS;Medicina de Grupo;18/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
341720;3,99857E+11;COMPANHIA  DESENVOLVIMENTO DOS VALES DO SÃO FRANCISCO E PARNAÍBA;CODEVASF;Autogestão;17/12/1998;21/05/2002;Pedido de cancelamento
402281;9,27945E+13;COMPANHIA  RIOGRANDENSE DE TELECOMUNICAÇOES;CRT;Autogestão;19/03/1999;19/07/2002;Pedido de cancelamento
414549;3,30698E+13;COMPANHIA BRASILEIRA DE PETRÓLEO IPIRANGA;PETRÓLEO IPIRANGA;Autogestão;08/04/2003;11/11/2009;Por incorporação
414620;4,77172E+12;COMPANHIA BUCAL PLANO DE ASSISTÊNCIA ODONTOLÓGICA S/C LTDA. ;CIA BUCAL;Odontologia de Grupo;04/09/2003;08/07/2010;Ausência de operação - Deliberação de Diretoria Colegiada
418871;1,43721E+13;COMPANHIA DAS DOCAS DO ESTADO DA BAHIA;CODEBA;Autogestão;31/05/2013;07/03/2014;Descumprimento de disposição legal
388254;1,51396E+13;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA - COELBA;COMPANHIA DE ELETRICIDADE DO ESTADO DA BAHIA;Autogestão;29/12/1998;28/05/2012;Pedido de cancelamento
330183;6,25779E+13;COMPANHIA DE PROCESSAMENTO DE DADOS DO ESTADO DE SÃO PAULO - PRODESP;PRODESP;Autogestão;21/12/1998;19/02/2013;Pedido de cancelamento
312134;4,30767E+13;COMPANHIA DE PROCESSAMENTO DE DADOS DO MUNICÍPIO DE SÃO PAULO;PRODAM-SP;Autogestão;23/12/1998;12/07/2004;Pedido de cancelamento
328561;1,72811E+13;COMPANHIA DE SANEAMENTO DE MINAS GERAIS;COPASA MG;Autogestão;30/12/1998;15/08/2013;Pedido de cancelamento
415278;4,4062E+12;COMPANHIA DE SANEAMENTO DO AMAZONAS - COSAMA;COSAMA;Autogestão;03/10/2005;11/05/2009;Pedido de cancelamento
386367;82024000137;COMPANHIA DE SANEAMENTO DO DISTRITO FEDERAL;CAESB;Autogestão;28/12/1998;27/12/2000;Pedido de cancelamento
419877;2,04524E+12;COMPANHIA DO SORRISO LTDA;;Odontologia de Grupo;11/08/2015;21/09/2016;Deliberação de Diretoria Colegiada
368202;6,27279E+12;COMPANHIA ENERGETICA DO MARANHÃO  CEMAR;CEMAR;Autogestão;30/12/1998;31/05/2011;Pedido de cancelamento
38067;1,08359E+13;COMPANHIA ENERGÉTICA DE PERNAMBUCO;CELPE;Autogestão;31/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
411787;6,14162E+13;COMPANHIA NACIONAL DE ENERGIA ELÉTRICA;REDE - EMPRESAS DE ENERGIA ELÉTRICA;Autogestão;21/07/2000;26/12/2007;Descumprimento da RN n.º 100/2005
326879;3,30502E+13;COMPANHIA PAULISTA DE FORÇA E LUZ;;Autogestão;12/01/1999;04/03/2002;Pedido de cancelamento
327646;6,08947E+13;COMPANHIA SIDERURGICA PAULISTA  - COSIPA;COMPANHIA SIDERÚRGICA PAULISTA - COSIPA;Autogestão;29/12/1998;24/01/2002;Por incorporação
414255;2,79089E+12;COMPANHIA SIDERÚRGICA PAULISTA - COSIPA;COSIPA;Autogestão;23/11/2001;27/03/2007;Pedido de cancelamento
325775;5,74862E+13;COMPANHIA TELEFONICA DA BORDA DO CAMPO;TELEFÔNICA;Autogestão;28/12/1998;21/05/2002;Pedido de cancelamento
420174;1,43346E+13;COMSAÚDEPRIME ADMINISTRADORA DE BENEFICIOS E SERVIÇOS LTDA.;;Administradora de Benefícios;08/08/2016;06/07/2017;Pedido de cancelamento
362123;8,44339E+13;COMUNIDADE EVANGELICA DE JARAGUA DO SUL;;Medicina de Grupo;28/12/1998;27/12/2000;Pedido de cancelamento
375918;8,83326E+13;COMUNIDADE EVANGÉLICA LUTERANA SÃO PAULO;ULBRA SAÚDE;Filantropia;28/12/1998;28/02/2012;Deliberação de Diretoria Colegiada
6912;2,9741E+13;CONAPP CIA NACIONAL DE SEGUROS;;Seguradora;16/12/1998;22/03/2002;Adequação à Lei no. 10.185/2001
348686;4,8384E+13;CONASA COBERTURA NACIONAL DE SAÚDE LTDA - EM LIQUIDAÇÃO EXTRAJUDICIAL;CONASA COBERTURA NACIONAL DE SAÚDE LTDA;Medicina de Grupo;17/12/1998;24/08/2006;Liquidação Extrajudicial
411663;3,61247E+12;CONDOMINIO SAUDE;SECONCI;Medicina de Grupo;03/07/2000;18/11/2003;Pedido de cancelamento
5053;3,30549E+13;CONFIANCA CIA DE SEGUROS;;Seguradora;16/12/1998;18/10/2000;Pedido de cancelamento
310948;8,72634E+13;CONGREGAÇAO DAS IRMAS IMACULADA CONCEIÇAO VIRGEM MARIA;HOSPITAL BENEFICIENTE LEONILDA BRUNET;Medicina de Grupo;31/12/1998;11/09/2000;Pedido de cancelamento
388815;8,72634E+13;CONGREGAÇAO DAS IRMAS UMACULADA CONC. VIRGEM MARIA;HOSPITAL SANTA BARBARA;Medicina de Grupo;30/12/1998;25/09/2000;Pedido de cancelamento
368458;2,92941E+13;CONMEDH CONVENIOS MEDICOS HOSPITALARES LTDA;CONMEDH;Medicina de Grupo;17/12/1998;21/05/2002;Pedido de cancelamento
416622;3,52378E+12;CONNECTMED-CRC CONSULTORIA, ADMINISTRACAO E TECNOLOGIA EM SAUDE LTDA;;Administradora;08/04/2008;13/05/2010;Pedido de cancelamento
419940;1,26101E+13;CONPLAN ADMINISTRADORA DE BENEFÍCIOS DE SAÚDE LTDA - ME;CONPLAN PLANOS DE SAÚDE;Administradora de Benefícios;28/10/2015;28/01/2021;Pedido de cancelamento
341584;1,39842E+13;CONSEIL CONSULTORIA, ENGENHARIA E DESENVOLVIMENTO LTDA.;CONSEIL;Autogestão;12/01/1999;11/02/2009;Pedido de cancelamento
411973;9,55624E+13;CONSELHO COMUNITÁRIO FEMININO;CONSELHO COMUNITÁRIO FEMININO;Autogestão;21/08/2000;22/03/2002;Pedido de cancelamento
339881;3,36548E+13;CONSELHO NACIONAL DE DESENVOLVIMENTO CIENTÍFICO E TECNOLÓGICO-CN;CNPQ;Autogestão;18/01/1999;21/02/2001;Pedido de cancelamento
37377;6,55209E+11;CONSORCIO DE ALUMINIO DO MARANHAO;ALUMAR;Autogestão;05/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
415715;6,55209E+11;CONSORCIO DE ALUMINIO DO MARANHAO - CONSORCIO ALUMAR;CONSORCIO ALUMAR;Autogestão;29/08/2006;28/04/2008;Descumprimento da RN n.º 100/2005
40367;2,84753E+12;CONSUPLAN SERV. MEDICOS E ODONTOLOGICOS PLANEJADOS LTDA;CONSUPLAN;Odontologia de Grupo;19/04/1999;29/10/1999;Descumprimento da Circular SUSEP no. 77/1999
404691;1,97387E+13;CONTAMED SERVIÇOS MÉDICOS E ODONT. DE CONTAGEM LTDA;CONTAMED;Medicina de Grupo;01/06/1999;20/04/2005;Pedido de cancelamento
413232;3,93871E+12;CONTROLLER EM SAUDE LTDA;;Odontologia de Grupo;02/03/2001;24/06/2011;Deliberação de Diretoria Colegiada
405434;2,86971E+12;CONVENIO ODONTOLOGICO REBUCCI S/C LTDA;CONSULTORIO ODONTOLOGICO REBUCCI LTDA;Odontologia de Grupo;25/06/1999;14/12/2007;Pedido de cancelamento
403946;3,07397E+12;CONVENIOS PLANORTE LTDA.;PLANORTE;Odontologia de Grupo;28/04/1999;21/12/2007;Descumprimento da RN n.º 100/2005
403784;1,53895E+12;CONVIMED SAÚDE LTDA;CONV MED SAÚDE  LTDA.;Medicina de Grupo;19/04/1999;30/09/2015;Deliberação de Diretoria Colegiada
419397;1,90194E+13;CONVÊM PLANOS ODONTOLÓGICOS S/A;;Odontologia de Grupo;05/05/2014;25/05/2016;Pedido de cancelamento
409901;3,45369E+12;COOP DE PROFI DA ÁREA DE ODONT DO ESTADO DO RS LTDA;COODONTO;Cooperativa odontológica;19/11/1999;23/10/2009;Descumprimento da RN n.º 100/2005
404233;2,47161E+12;COOP.  CIR. DENT. DO RJ;DENTAL CLEAN;Cooperativa odontológica;19/05/1999;21/12/2007;Descumprimento da RN n.º 100/2005
343986;2,01367E+13;COOP. CONS. FUNC. EMPRESAS ACESITA LTDA.;ASSOCIA;Autogestão;29/12/1998;19/07/2002;Pedido de cancelamento
411345;3,55809E+12;COOP. DE SAÚDE DOS TRANSP. DE CARGAS DE VIDEIRA E REGIÃO;COOPERSAÚDE;Autogestão;15/05/2000;18/08/2003;Pedido de cancelamento
404161;2,4741E+12;COOP. DE TRAB. DOS MÉDICOS DA REG. DE ITAPIPOCA LTDA;UNIMED ITAPIPOCA;Cooperativa Médica;14/05/1999;29/03/2005;Pedido de cancelamento
409359;3,41886E+12;COOP. DE TRAB. DOS ODONTOLOGISTAS DA BAIXADA SANTISTA;ICROF;Cooperativa odontológica;29/10/1999;05/09/2007;Pedido de cancelamento
404179;2,51892E+12;COOP. DE TRABALHO DOS MÉDICOS DA REG. DE CRATO LTDA;UNIMED CRATO;Cooperativa Médica;14/05/1999;14/04/2003;Pedido de cancelamento
35666;2,3771E+12;COOP. DE TRABALHOS ODONTOLOGICOS DE LAVRAS LTDA;COODONTO;Cooperativa odontológica;30/12/1998;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
362387;8,75935E+13;COOP. TRABALHO ODONTOLÓGICO UNIODONTO SANTA MARIA;UNIODONTO SANTA MARIA;Cooperativa odontológica;16/12/1998;07/10/2009;Pedido de cancelamento
415162;2,17291E+12;COOPE- COOPERATIVA DOS ODONTOLOGISTAS DE PERNAMBUCO.;COOPE;Cooperativa odontológica;14/04/2005;05/08/2009;Pedido de cancelamento
409570;1,79836E+12;COOPEODONTO COOPERATIVA DE TRABALHO ODONTOLÓGICO DE VARGINHA;COOPEODONTO;Cooperativa odontológica;23/09/1999;13/04/2005;Pedido de cancelamento
410284;3,00258E+12;COOPERATIVA  DE TRABALHO ODONTOLÓGICO  LTDA;UNIODONTO CATAGUASES;Cooperativa odontológica;21/12/1999;27/10/2005;Pedido de cancelamento
355135;8,92317E+13;COOPERATIVA AGROINDUSTRIAL DO ALEGRETE LTDA;COOPERATIVA AGROINDUSTRIAL ALEGRETE LTDA.;Medicina de Grupo;30/12/1998;27/04/2018;Deliberação de Diretoria Colegiada
417157;9,13219E+12;COOPERATIVA DE ASSISTÊNCIA A SAÚDE DOS SERVIDORES PÚBLICOS E PRIVADOS URBANOS E RURAIS DO ESTADO DO ACRE - COOPERCLIN/AC;COOPERCLIN-AC;Medicina de Grupo;01/02/2010;20/08/2010;Descumprimento da RN n.º 100/2005
373907;2,78534E+12;COOPERATIVA DE ODONTOLOGOS DE SUL CATARINENSE;UNIODONTO SUL;Cooperativa odontológica;24/12/1998;07/10/2008;Descumprimento da RN n.º 100/2005
301965;3,94223E+11;COOPERATIVA DE SAUDE UNIVIDA LTDA;UNIVIDA;Cooperativa Médica;24/12/1998;02/05/2002;Pedido de cancelamento
309958;2,6811E+12;COOPERATIVA DE SERV. ODONT. DE UMUARAMA - UNIODONTO;UNIODONTO DE UMUARAMA;Cooperativa odontológica;22/12/1998;27/01/2006;Pedido de cancelamento
409731;2,99143E+12;COOPERATIVA DE SERVIÇOS ODONTOLOGICOS UNIODONTO APUCARANA;UNIODONTO APUCARANA;Cooperativa odontológica;10/11/1999;13/04/2005;Pedido de cancelamento
362735;2,9332E+12;COOPERATIVA DE SERVIÇOS ODONTOLÓGICOS DE FARROUPILHA LTDA;COODONTO;Cooperativa odontológica;29/01/1999;31/12/2020;Pedido de cancelamento
405914;2,1617E+12;COOPERATIVA DE TRABALHO DOS CIRURGIÕES DENTISTAS DE MT LTDA;COOPERODONTO SAÚDE;Cooperativa odontológica;06/07/1999;19/08/2008;Descumprimento da RN n.º 100/2005
408778;3,39389E+12;COOPERATIVA DE TRABALHO MÉDICO CENTRO CAPIXABA;;Cooperativa Médica;05/10/1999;26/09/2001;Pedido de cancelamento
320811;2,44309E+12;COOPERATIVA DE TRABALHO MÉDICO DE ANANINDEUA;UNIMED ANANINDEUA;Cooperativa Médica;21/12/1998;02/02/2010;Descumprimento da RN n.º 100/2005
373745;2,74227E+12;COOPERATIVA DE TRABALHO MÉDICO DE CABEDELO LTDA.;UNIMED LITORAL NORTE - PB;Cooperativa Médica;28/01/1999;11/03/2003;Pedido de cancelamento
321800;2,67932E+12;COOPERATIVA DE TRABALHO MÉDICO DE PARAGOMINAS;UNIMED PARAGOMINAS;Cooperativa Médica;06/01/1999;18/08/2003;Pedido de cancelamento
338559;7,14282E+12;COOPERATIVA DE TRABALHO MÉDICO DE SÃO LUÍS LTDA. - UNIMED DE SÃO LUÍS - EM LIQUIDAÇÃO EXTRAJUDICIAL;UNIMED SÃO LUÍS;Cooperativa Médica;21/12/1998;06/10/2020;Liquidação Extrajudicial
363774;3,94471E+13;COOPERATIVA DE TRABALHO MÉDICO UNIMED TERESÓPOLIS;;Cooperativa Médica;21/12/1998;01/11/2019;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
319597;1,24499E+12;COOPERATIVA DE TRABALHO MÉDICO-UNIMED AQUIDAUANA;UNIMED AQUIDAUANA;Cooperativa Médica;24/12/1998;28/02/2014;Deliberação de Diretoria Colegiada
339440;1,85141E+12;COOPERATIVA DE TRABALHO ODONTOLOGICA LTDA;UNIODONTO VIÇOSA;Cooperativa odontológica;16/12/1998;27/05/2008;Descumprimento da RN n.º 100/2005
414816;5,10902E+12;COOPERATIVA DE TRABALHO ODONTOLOGICO - ODONTOCOOP PLANALTO NORTE;ODONTOCOOP PLANALTO NORTE;Cooperativa odontológica;18/02/2004;01/09/2005;Pedido de cancelamento
328171;1,97791E+12;COOPERATIVA DE TRABALHO ODONTOLOGICO DE ANAPOLIS;UNIODONTO DE ANAPOLIS;Cooperativa odontológica;17/12/1998;27/02/2009;Descumprimento da RN n.º 100/2005
337137;1,65569E+12;COOPERATIVA DE TRABALHO ODONTOLOGICO DE CATALÃO LTDA;UNIODONTO CATALÃO;Cooperativa odontológica;17/12/1998;12/02/2010;Descumprimento da RN n.º 100/2005
340049;1,75009E+12;COOPERATIVA DE TRABALHO ODONTOLOGICO DE RORAIMA;;Cooperativa odontológica;31/12/1998;27/09/2011;Descumprimento da RN n.º 100/2005
307050;2,59067E+13;COOPERATIVA DE TRABALHO ODONTOLOGICO UNIODONTO ITAJUBA;UNIODONTO ITAJUBÁ;Cooperativa odontológica;17/12/1998;09/03/2001;Pedido de cancelamento
405949;3,2045E+12;COOPERATIVA DE TRABALHO ODONTOLÓGICO;ODONTOCENTRAL;Cooperativa odontológica;01/07/1999;21/05/2002;Pedido de cancelamento
410217;3,17759E+12;COOPERATIVA DE TRABALHO ODONTOLÓGICO CERQUILHO - TIETÊ;COOPERCETI;Cooperativa odontológica;10/12/1999;19/07/2002;Pedido de cancelamento
414778;4,60337E+12;COOPERATIVA DE TRABALHO ODONTOLÓGICO-ODONTOCOOP CONCÓRDIA/SC;ODONTOCOOP;Cooperativa odontológica;16/01/2004;25/08/2005;Pedido de cancelamento
407879;3,12928E+12;COOPERATIVA DE USUARIOS DO SISTEMA DE SAUDE DE MARILIA;COOPUS;Medicina de Grupo;02/09/1999;09/02/2012;Deliberação de Diretoria Colegiada
314170;1,52753E+11;COOPERATIVA DE USUÁRIOS ASSISTÊNCIA MÉDICO-HOSPITALAR LTDA - VIVAMED SAÚDE - EM LIQUIDAÇÃO EXTRAJUDICIAL;VIVAMED SAÚDE;Medicina de Grupo;16/12/1998;20/10/2020;Liquidação Extrajudicial
408760;3,39151E+12;COOPERATIVA DO TRABALHO MÉDICO SUL CAPIXABA;;Cooperativa Médica;05/10/1999;14/04/2003;Ausência de operação - Deliberação de Diretoria Colegiada
349925;2,58662E+12;COOPERATIVA DOS CIRURGIÕES DENTISTAS DA REGIÃO OESTE CATARIN;UNIODONTO OESTE CATARINENSE;Cooperativa odontológica;18/12/1998;11/03/2003;Pedido de cancelamento
408123;3,05128E+12;COOPERATIVA DOS CIRURGIÕES DENTISTAS DO ES - COOPDENT/ES;UNIDENT;Cooperativa odontológica;09/09/1999;08/07/2005;Pedido de cancelamento
400751;1,73275E+12;COOPERATIVA DOS CIRÚRGIÕES DENTISTAS DO DISTRITO FEDERAL LTDA;COOPERODONTO;Cooperativa odontológica;19/02/1999;11/03/2003;Pedido de cancelamento
413542;4,20567E+12;COOPERATIVA DOS IRMÃOS BOM PASTOR- EM LIQUIDAÇÃO EXTRAJUDICIAL;VIDAPLENA;Medicina de Grupo;16/04/2001;13/12/2004;Liquidação Extrajudicial
405566;1,62706E+12;COOPERATIVA DOS ODONTÓLOGOS DA FOZ DO RIO ITAJAÍ;ODONTO LITORAL;Cooperativa odontológica;01/07/1999;30/03/2004;Pedido de cancelamento
331678;5,42762E+11;COOPERATIVA DOS PROFISSIONAIS DE SAUDE LTDA;BIOPLAN;Cooperativa Médica;17/12/1998;21/12/2007;Descumprimento da RN n.º 100/2005
336432;4,50988E+13;COOPERATIVA MÉDICA CAMPINAS - COOPERMECA;COOPERMECA;Cooperativa Médica;04/02/1999;24/02/2016;Deliberação de Diretoria Colegiada
404128;2,91994E+12;COOPERATIVA NOVODENTE LTDA;NOVODENTE;Cooperativa odontológica;10/05/1999;24/01/2011;Descumprimento da RN n.º 100/2005
314897;2,75946E+12;COOPERATIVA ODONTOLOGICA DE SERTAOZINHO-DENTOMED;DENTOMED;Cooperativa odontológica;28/12/1998;13/08/2001;Pedido de cancelamento
363332;2,8741E+12;COOPERATIVA ODONTOLOGICA DO SERTÃO PARAIBANO LTDA;UNIODONTO;Cooperativa odontológica;18/01/1999;19/07/2002;Pedido de cancelamento
410951;3,58545E+12;COOPERATIVA ODONTOLOGICA LTDA.;UNIODONTO MISSOES;Cooperativa odontológica;23/03/2000;07/03/2014;Pedido de cancelamento
416231;2,43147E+12;COOPERODON LTDA.;COOPERODON;Odontologia de Grupo;19/07/2007;18/05/2010;Pedido de cancelamento
404578;2,43147E+12;COOPERODON S/C  LTDA;COOPERODON;Odontologia de Grupo;26/05/1999;11/03/2003;Pedido de cancelamento
412767;2,82799E+12;COOPERSAÚDE CORRETORA DE SEGUROS LTDA;COOPERSÁUDE;Odontologia de Grupo;15/12/2000;29/03/2005;Pedido de cancelamento
404098;1,75459E+12;COOPM - COOPERATIVA DE POLICIAIS MILITARES;COOPM;Autogestão;05/05/1999;21/05/2002;Pedido de cancelamento
406341;2,89718E+12;COOPODONTO - COOPERATIVA ODONTOLÓGICA DO ESTADO DO ESPIRITO SANT;COOPODONTO - ES;Cooperativa odontológica;12/07/1999;11/07/2008;Descumprimento da RN n.º 100/2005
384356;9,63502E+13;COOPUS - COOPERATIVA DE USUÁRIOS DO SISTEMA DE SAÚDE DE CAMPINAS;COOPUS - COOPERATIVA DE USUÁRIOS DO SISTEMA DE SAÚDE DE CAMP;Medicina de Grupo;05/01/1999;01/12/2017;Alternat. à Liquidação - Deliberação de Diretoria Colegiada
36093;2,39467E+12;COOPUS ITAPIRA - COOPERATIVA DE USUARIOS DE SERVIÇOS SAUDE;COOPUS;Medicina de Grupo;06/01/1999;20/09/1999;Descumprimento da Circular SUSEP no. 77/1999
416207;6,15571E+12;COORE ASSISTÊNCIA ODONTOLÓGICA S/C LTDA - ME;VIVAODONTO;Odontologia de Grupo;11/07/2007;27/04/2017;Pedido de cancelamento
408379;1,07007E+12;COP-COMPANHIA ODONTOLOGICA PAULISTA S/C LTDA;COP;Odontologia de Grupo;21/09/1999;24/10/2013;Deliberação de Diretoria Colegiada
415731;4,1175E+13;COPAMEDH - ASSISTÊNCIA MÉDICA HOSPITALAR;COPAMEDH - ASSISTÊNCIA MÉDICA HOSPITALAR;Autogestão;18/09/2006;24/10/2012;Pedido de cancelamento
