CD_OPERADO;CNPJ;RAZAO_SOCIAL;Nome_Fantasia;MODALIDADE;DATA_REGISTRO_ANS;DATA_DESCREDENCIAMENTO;MOTIVO_DESCREDENCIAMENTO
371564;2,25E+12;UNIMED FRUTAL COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED FRUTAL COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
382876;2,48E+12;UNIMED GOIANIA COOPERATIVA DE TRABALHO MÉDICO;UNIMED GOIANIA;Cooperativa Médica;28/12/1998;;
386588;4,29E+13;UNIMED GOVERNADOR VALADARES COOP. DE TRABALHO MÉDICO LTDA.;UNIMED GV COOP TRABALHO MEDICO LTDA;Cooperativa Médica;17/12/1998;;
360449;7,79E+13;UNIMED GRANDE FLORIANÓPOLIS-COOPERATIVA DE TRABALHO MEDICO;UNIMED GRANDE FLORIANÓPOLIS ;Cooperativa Médica;16/12/1998;;
322571;7,80E+13;UNIMED GUARAPUAVA COOPERATIVA DE TRABALHO MÉDICO;UNIMED GUARAPUAVA;Cooperativa Médica;17/12/1998;;
318035;2,63E+13;UNIMED GUAXUPÉ COOPERATIVA DE TRABALHO MEDICO;UNIMED GUAXUPÉ;Cooperativa Médica;18/12/1998;;
301124;1,48E+12;UNIMED GURUPI COOPERATIVA DE TRABALHO MÉDICO;UNIMED GURUPI;Cooperativa Médica;24/12/1998;;
304395;2,27E+13;UNIMED INCONFIDENTES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED INCONFIDENTES;Cooperativa Médica;17/12/1998;;
320838;1,65E+12;UNIMED INTRAFEDERATIVA FEDERAÇÃO REGIONAL SUL DE MINAS;INTRA SUL DE MINAS;Cooperativa Médica;18/12/1998;;
335517;6,53E+13;UNIMED ITABIRA COOPERATIVA DE TRABALHO MÉDICO;UNIMED ITABIRA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;17/12/1998;;
322831;2,38E+13;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;UNIMED ITAJUBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;18/12/1998;;
356581;7,11E+13;UNIMED ITAÚNA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED ITAÚNA;Cooperativa Médica;18/12/1998;;
301060;4,19E+13;UNIMED ITUIUTABA COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED ITUIUTABA;Cooperativa Médica;17/12/1998;;
321044;8,68E+12;UNIMED JOAO PESSOA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JOAO PESSOA;Cooperativa Médica;21/12/1998;;
352314;6,62E+13;UNIMED JOÃO MONLEVADE COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED JOÃO MONLEVADE;Cooperativa Médica;17/12/1998;;
306886;1,77E+13;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED JUIZ DE FORA COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;16/12/1998;;
303267;5,67E+13;UNIMED JUNDIAI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED JUNDIAÍ;Cooperativa Médica;18/12/1998;;
345458;6,65E+13;UNIMED LAVRAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED LAVRAS;Cooperativa Médica;18/12/1998;;
386901;4,29E+13;UNIMED LEOPOLDINA COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LEOPLDINA;Cooperativa Médica;16/12/1998;;
358088;5,37E+13;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED LESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;18/12/1998;;
303356;8,54E+13;UNIMED LITORAL COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED LITORAL;Cooperativa Médica;16/12/1998;;
300136;1,04E+11;UNIMED LITORAL SUL/RS - COOPERATIVA MÉDICA LTDA.;UNIMED LITORAL SUL/RS;Cooperativa Médica;18/12/1998;;
327689;1,24E+13;UNIMED MACEIO COOPERATIVA DE TRABALHO MÉDICO;UNIMED MACEIÓ COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;23/12/1998;;
354678;8,66E+13;UNIMED MACHADO COOPERATIVA DE TRABALHO MEDICO;UNIMED MACHADO;Cooperativa Médica;18/12/1998;;
352543;7,06E+12;UNIMED MARANHÃO DO SUL - COOPERATIVA DE TRABALHO MÉDICO;UNIMED IMPERATRIZ;Cooperativa Médica;21/12/1998;;
321087;3,68E+11;UNIMED MARQUES DE VALENÇA COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED MARQUÊS DE VALENÇA;Cooperativa Médica;21/12/1998;;
301744;1,36E+12;UNIMED MEIO OESTE CATARINENSE COOPERATIVA DE TRABALHO MÉDICO;UNIMED MEIO OESTE - SC;Cooperativa Médica;17/12/1998;;
318566;3,56E+13;UNIMED METROPOLITANA DO AGRESTE - COOPERATIVA DE TRABALHO MÉDICO;UNIMED METROPOLITANA DO AGRESTE;Cooperativa Médica;21/12/1998;;
311618;8,77E+13;UNIMED MISSÕES/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED MISSÕES/RS;Cooperativa Médica;22/12/1998;;
304051;1,69E+13;UNIMED MONTES CLAROS COOPERATIVA DE  TRABALHO MÉDICO LTDA.;UNIMED NORTE DE MINAS;Cooperativa Médica;18/12/1998;;
342157;2,19E+12;UNIMED MORRINHOS COOPERATIVA DE TRABALHO MEDICO;UNIMED MORRINHOS;Cooperativa Médica;24/12/1998;;
368148;2,60E+13;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED MURIAÉ COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;17/12/1998;;
335592;8,38E+12;UNIMED NATAL SOC. COOP. DE TRAB. MÉDICO;UNIMED NATAL SOCIEDADE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;28/12/1998;;
328294;1,56E+12;UNIMED NORDESTE PAULISTA - FED. INTRAFEDERATIVA DAS COOP. MÉDICAS;UNIMED NORDESTE PAULISTA FEDERAÇÃO INTRAFED.COOP.MEDICAS;Cooperativa Médica;22/12/1998;;
325571;8,78E+13;UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTDA.;UNIMED NORDESTE RS SOCIEDADE COOPERATIVA DE SERVIÇOS MÉDICOS LTD;Cooperativa Médica;22/12/1998;;
371629;3,94E+13;UNIMED NOROESTE CAPIXABA COOPERATIVA DE TRABALHO MÉDICO.;;Cooperativa Médica;16/12/1998;;
315494;4,19E+13;UNIMED NOROESTE DE MINAS COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED NOROESTE DE MINAS;Cooperativa Médica;17/12/1998;;
365777;8,17E+13;UNIMED NOROESTE DO PARANÁ COOP DE TRABALHO MÉDICO .;UNIMED DE UMUARAMA;Cooperativa Médica;17/12/1998;;
360414;2,90E+13;UNIMED NOROESTE FLUMINENSE - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED NOROESTE FLUMINENSE;Cooperativa Médica;28/12/1998;;
357260;8,76E+13;UNIMED NOROESTE/RS - SOCIEDADE COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED NOROESTE/RS;Cooperativa Médica;21/12/1998;;
371777;3,60E+13;UNIMED NORTE CAPIXABA- COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE CAPIXABA;Cooperativa Médica;16/12/1998;;
353663;7,40E+13;UNIMED NORTE DO MATO GROSSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE DO MATO GROSSO;Cooperativa Médica;24/12/1998;;
358282;8,03E+13;UNIMED NORTE DO PARANÁ COOPERATIVA REGIONAL DE TRABALHO MÉDICO;UNIMED NORTE DO PARANÁ;Cooperativa Médica;17/12/1998;;
312592;3,04E+13;UNIMED NORTE FLUMINENSE COOPERATIVA DE TRABALHO MEDICO;UNIMED NORTE FLUMINENSE;Cooperativa Médica;21/12/1998;;
323055;6,91E+13;UNIMED NORTE PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED DE ITUVERAVA;Cooperativa Médica;21/12/1998;;
366064;7,90E+13;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED NORTE PIONEIRO - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
324213;9,24E+12;UNIMED NORTE/NORDESTE-FEDERAÇÃO INTERFEDERATIVA DAS SOCIEDADES COOPERATIVAS DE TRABALHO MÉDICO;UNIMED NORTE/NORDESTE;Cooperativa Médica;18/12/1998;;
335479;2,91E+13;UNIMED NOVA FRIBURGO-SOC.COOP.SERV.MED.HOSP.LTDA.;UNIMED SERRANA RJ;Cooperativa Médica;21/12/1998;;
344397;2,87E+13;UNIMED NOVA IGUACU COOPERATIVA DE TRABALHO MEDICO;UNIMED NOVA IGUAÇU;Cooperativa Médica;22/12/1998;;
362140;1,02E+13;UNIMED OESTE DO PARÁ - COOPERATIVA DE TRABALHO MÉDICO;UNIMED OESTE DO PARA COOP TRABALHO MEDICO;Cooperativa Médica;21/12/1998;;
309907;3,73E+13;UNIMED PALMAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED PALMAS;Cooperativa Médica;24/12/1998;;
369233;4,12E+13;UNIMED PALMEIRA DOS ÍNDIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED PALMEIRA DOS ÍNDIOS;Cooperativa Médica;21/12/1998;;
324523;4,10E+13;UNIMED PARAIBA - FEDERAÇAO DAS SOCIEDADES COOPERATIVAS DE TRABALHO MEDICO;UNIMED PARAIBA;Cooperativa Médica;21/12/1998;;
304344;4,29E+13;UNIMED PARÁ DE MINAS COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED CENTRO-OESTE;Cooperativa Médica;17/12/1998;;
370681;8,09E+13;UNIMED PATO BRANCO COOPERATIVA DE TRABALHO MEDICO;UNIMED PATO BRANCO;Cooperativa Médica;17/12/1998;;
336467;8,32E+12;UNIMED PATOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PATOS;Cooperativa Médica;21/12/1998;;
353060;3,85E+13;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO LTDA.;UNIMED PATOS DE MINAS COOPERATIVA TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
355593;4,17E+13;UNIMED PATROCÍNIO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED PATROCÍNIO;Cooperativa Médica;17/12/1998;;
311375;8,99E+13;UNIMED PELOTAS/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED PELOTAS/RS;Cooperativa Médica;21/12/1998;;
323993;2,88E+13;UNIMED PETROPOLIS-RJ COOPERATIVA DE TRABALHO MÉDICO;UNIMED PETROPOLIS;Cooperativa Médica;24/12/1998;;
310131;3,69E+13;UNIMED PLANALTO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PLANALTO;Cooperativa Médica;24/12/1998;;
362832;8,91E+13;UNIMED PLANALTO CENTRAL/RS - COOPERATIVA DE ASSISTÊNCIA  À SAÚDE LTDA.;UNIMED PLANALTO CENTRAL RS;Cooperativa Médica;22/12/1998;;
319384;8,76E+13;UNIMED PLANALTO MÉDIO- COOPERATIVA DE SERVIÇOS MÉDICOS LTDA;UNIMED PLANALTO MÉDIO;Cooperativa Médica;22/12/1998;;
349712;7,78E+13;UNIMED PONTA GROSSA COOPERATIVA DE TRABALHO MEDICO;UNIMED PONTA GROSSA;Cooperativa Médica;17/12/1998;;
353876;7,30E+11;UNIMED PONTAL DO TRIÂNGULO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED PONTAL DO TRIÂNGULO;Cooperativa Médica;17/12/1998;;
343722;1,01E+12;UNIMED PONTE NOVA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED PONTE NOVA E REGIÃO;Cooperativa Médica;16/12/1998;;
352501;8,71E+13;UNIMED PORTO ALEGRE - COOPERATIVA MÉDICA LTDA.;UNIMED PORTO ALEGRE;Cooperativa Médica;21/12/1998;;
337374;5,66E+12;UNIMED PORTO VELHO - SOCIEDADE COOPERATIVA MÉDICA LTDA;UNIMED PORTO VELHO ;Cooperativa Médica;23/12/1998;;
316148;4,18E+13;UNIMED POÇOS DE CALDAS - SOC. COOP. DE TRAB. E SERVIÇOS MÉDICOS;UNIMED POCOS DE CALDAS;Cooperativa Médica;18/12/1998;;
344885;1,12E+13;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RECIFE COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;21/12/1998;;
311847;4,92E+13;UNIMED REGIONAL DA BAIXA MOGIANA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED BAIXA MOGIANA;Cooperativa Médica;16/12/1998;;
306100;8,17E+13;UNIMED REGIONAL DE CAMPO MOURÃO COOP TRAB MEDICO ;UNIMED REGIONAL DE CAMPO MOURÂO;Cooperativa Médica;17/12/1998;;
316458;4,15E+13;UNIMED REGIONAL DE FLORIANO - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL FLORIANO;Cooperativa Médica;21/12/1998;;
313475;6,96E+13;UNIMED REGIONAL DE PICOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL DE PICOS;Cooperativa Médica;21/12/1998;;
306762;2,32E+12;UNIMED REGIONAL JAU - COOPERATIVA DE TRABALHO MÉDICO;UNIMED REGIONAL JAÚ;Cooperativa Médica;18/12/1998;;
371254;7,68E+13;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;UNIMED REGIONAL MARINGÁ COOP.DE TRABALHO MÉDICO;Cooperativa Médica;17/12/1998;;
305472;3,35E+13;UNIMED REGIONAL SUL GOIAS COOP. DE TRABALHO MÉDICO LTDA;UNIMED REGIONAL SUL/GO;Cooperativa Médica;24/12/1998;;
350648;8,96E+13;UNIMED REGIÃO DA CAMPANHA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA CAMPANHA/RS;Cooperativa Médica;22/12/1998;;
328375;9,23E+13;UNIMED REGIÃO DA FRONTEIRA - RS COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED REGIÃO DA FRONTEIRA - RS;Cooperativa Médica;22/12/1998;;
353698;5,33E+11;UNIMED REGIÃO DA PRODUÇÃO/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED REGIÃO DA PRODUÇÃO/RS;Cooperativa Médica;22/12/1998;;
330566;6,87E+13;UNIMED RESENDE COOPERATIVA DE TRABALHO MÉDICO;UNIMED RESENDE;Cooperativa Médica;21/12/1998;;
337871;8,43E+13;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED RIO BRANCO COOPERATIVA DE TRABALHO MEDICO LTDA;Cooperativa Médica;21/12/1998;;
320251;3,73E+13;UNIMED RIO VERDE COOPERATIVA TRABALHO MEDICO;UNIMED RIO VERDE;Cooperativa Médica;24/12/1998;;
359777;2,47E+13;UNIMED RONDONOPOLIS COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED RONDONÓPOLIS;Cooperativa Médica;24/12/1998;;
346276;5,88E+13;UNIMED SALTO/ITU -  COOPERATIVA MÉDICA;UNIMED SALTO/ITU - COOPERATIVA MÉDICA;Cooperativa Médica;18/12/1998;;
319708;8,75E+13;UNIMED SANTA MARIA/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;;Cooperativa Médica;22/12/1998;;
331872;6,02E+13;UNIMED SAO JOSE DOS CAMPOS - COOPERATIVA DE TRABALHO MEDICO;UNIMED SJC;Cooperativa Médica;16/12/1998;;
335100;4,51E+13;UNIMED SAO JOSÉ DO RIO PRETO - COOP. DE TRABALHO MÉDICO;UNIMED SAO JOSÉ DO RIO PRETO;Cooperativa Médica;18/12/1998;;
416801;1,04E+13;UNIMED SAÚDE E ODONTO S.A;;Medicina de Grupo;30/12/2008;;
701;4,49E+12;UNIMED SEGUROS SAÚDE S/A;SEGUROS UNIMED;Seguradora Especializada em Saúde;30/07/2001;;
337668;1,34E+13;UNIMED SERGIPE - COOPERATIVA DE TRABALHO MÉDICO;UNMED SERGIPE - COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;23/12/1998;;
349534;2,40E+13;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MÉDICO;UNIMED SETE LAGOAS COOPERATIVA TRABALHO MEDICO;Cooperativa Médica;17/12/1998;;
348295;4,54E+13;UNIMED SOROCABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOROCABA;Cooperativa Médica;18/12/1998;;
343153;2,43E+13;UNIMED SOUSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SOUSA;Cooperativa Médica;21/12/1998;;
402834;3,03E+12;UNIMED STA RITA, STA ROSA E SÃO SIMÃO COOP. TRAB. MÉDICO;UNIMED STA RITA, STA ROSA E SÃO SIMÃO;Cooperativa Médica;31/03/1999;;
324175;7,11E+13;UNIMED SUDOESTE DE MINAS COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE DE MINAS;Cooperativa Médica;18/12/1998;;
327468;6,69E+13;UNIMED SUDOESTE PAULISTA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUDOESTE PAULISTA;Cooperativa Médica;18/12/1998;;
320706;3,24E+13;UNIMED SUL CAPIXABA COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL CAPIXABA;Cooperativa Médica;16/12/1998;;
353027;5,71E+13;UNIMED SUL PAULISTA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SUL PAULISTA;Cooperativa Médica;18/12/1998;;
354031;4,54E+13;UNIMED SÃO CARLOS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SAO CARLOS;Cooperativa Médica;22/12/1998;;
323926;2,53E+13;UNIMED SÃO JOÃO DEL REI - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO JOÃO DEL REI COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;17/12/1998;;
327638;7,12E+13;UNIMED SÃO JOÃO NEPOMUCENO COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED SÃO JOÃO NEPOMUCENO;Cooperativa Médica;22/12/1998;;
370088;2,55E+13;UNIMED SÃO LOURENÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED CIRCUITO DAS AGUAS;Cooperativa Médica;18/12/1998;;
327352;6,65E+13;UNIMED SÃO SEBASTIÃO DO PARAÍSO COOPERATIVA DE TRABALHO MÉDICO;UNIMED SÃO SEBASTIÃO DO PARAÍSO;Cooperativa Médica;18/12/1998;;
316881;6,63E+13;UNIMED TEOFILO OTONI COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRES VALES;Cooperativa Médica;17/12/1998;;
353353;7,24E+12;UNIMED TERESINA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TERESINA;Cooperativa Médica;21/12/1998;;
359033;4,29E+13;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;UNIMED TRÊS CORAÇÕES COOPERATIVA DE TRABALHO MÉDICO LTDA.;Cooperativa Médica;18/12/1998;;
364070;6,44E+13;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS PONTAS - COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;18/12/1998;;
337498;9,47E+11;UNIMED TRÊS RIOS COOPERATIVA DE TRABALHO MÉDICO;UNIMED TRÊS RIOS;Cooperativa Médica;21/12/1998;;
354066;1,78E+13;UNIMED UBERABA COOPERATIVA DE TRABALHO MEDICO LTDA.;UNIMED UBERABA LTDA.;Cooperativa Médica;17/12/1998;;
384577;1,78E+13;UNIMED UBERLÂNDIA COOPERATIVA REGIONAL TRABALHO MÉDICO LTDA;UNIMED UBERLÂNDIA;Cooperativa Médica;16/12/1998;;
335541;9,21E+13;UNIMED VALE DAS ANTAS, RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DAS ANTAS, RS - SOC COOP DE SERVIÇOS MÉDICOS LTD;Cooperativa Médica;22/12/1998;;
359289;1,70E+13;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO AÇO COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;16/12/1998;;
337561;8,65E+13;UNIMED VALE DO CARANGOLA COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO CARANGOLA;Cooperativa Médica;17/12/1998;;
313211;8,73E+13;UNIMED VALE DO CAÍ/RS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA.;UNIMED VALE DO CAÍ;Cooperativa Médica;22/12/1998;;
302228;7,47E+11;UNIMED VALE DO CORUMBÁ COOPERATIVA DE TRABALHO MEDICO;UNIMED VALE DO CORUMBA COOPERATIVA DE TRABALHO MEDICO;Cooperativa Médica;24/12/1998;;
370975;7,05E+13;UNIMED VALE DO JAURU COOPERATIVA DE TRABALHO MÉDICO;UNIMED;Cooperativa Médica;28/12/1998;;
334511;1,77E+12;UNIMED VALE DO PARAÍBA - FEDERAÇÃO INTRAFEDERATIVA DAS COOPERATIVAS MÉDICAS;UNIMED - INTRAFEDERATIVA DO VALE DO PARAÍBA;Cooperativa Médica;28/12/1998;;
308811;8,05E+13;UNIMED VALE DO PIQUIRI-COOPERATIVA DE TRABALHO MÉDICO VALE DO PIQUIRI ;UNIMED VALE DO PIQUIRI;Cooperativa Médica;17/12/1998;;
314099;2,60E+12;UNIMED VALE DO SEPOTUBA - COOPERATIVA DE TRABALHO MÉDICO;;Cooperativa Médica;28/12/1998;;
356417;8,83E+13;UNIMED VALE DO SINOS - COOPERATIVA DE ASSISTÊNCIA À SAÚDE LTDA;UNIMED (RS) VALE DO SINOS;Cooperativa Médica;21/12/1998;;
323268;4,09E+13;UNIMED VALE DO SÃO FRANCISCO COOPERATIVA DE TRABALHO MÉDICO;UNIMED VALE DO SÃO FRANCISCO ;Cooperativa Médica;23/12/1998;;
311057;1,37E+12;UNIMED VALE DO URUCUIA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VALE DO URUCUIA;Cooperativa Médica;17/12/1998;;
344729;1,78E+13;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;UNIMED VARGINHA COOPERATIVA DE TRABALHO MÉDICO;Cooperativa Médica;18/12/1998;;
317896;7,15E+13;UNIMED VERTENTE DO CAPARAÓ - COOPERATIVA DE TRABALHO MÉDICO LTDA;UNIMED VERTENTE DO CAPARAÓ;Cooperativa Médica;17/12/1998;;
342131;1,66E+12;UNIMED VILHENA - COOPERATIVA DE TRABALHO MEDICO LTDA;UNIMED VILHENA;Cooperativa Médica;23/12/1998;;
357391;2,76E+13;UNIMED VITORIA COOPERATIVA DE TRABALHO MEDICO;UNIMED VITORIA;Cooperativa Médica;16/12/1998;;
314587;6,63E+13;UNIMED VIÇOSA - COOPERATIVA DE TRABALHO MÉDICO;UNIMED SERRAS DE MINAS;Cooperativa Médica;17/12/1998;;
393321;4,22E+13;UNIMED-RIO COOPERATIVA DE TRABALHO MEDICO DO RIO DE JANEIRO;UNIMED RIO COOPERATIVA DE TRABALHO MEDICO DO RJ LTDA;Cooperativa Médica;16/12/1998;;
343731;2,86E+13;UNIMED-SÃO GONÇALO - NITERÓI - SOC.COOP.SERV.MED E HOSP LTDA;UNIMED LESTE FLUMINENSE;Cooperativa Médica;28/12/1998;;
370711;2,58E+12;UNIODONTO  ESPIRITO SANTO COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;17/12/1998;;
414891;1,14E+12;UNIODONTO - COOPERATIVA ODONTOLOGICA DE CARUARU E REGIÃO AGRESTE DO ESTADO DE PERNAMBUCO;UNIODONTO CARUARU;Cooperativa odontológica;21/05/2004;;
403512;2,99E+12;UNIODONTO ARAPIRACA COOPERATIVA DE TRABALHO ODONTOLÓGICO LTDA;UNIODONTO ARAPIRACA;Cooperativa odontológica;14/04/1999;;
340120;3,91E+11;UNIODONTO ATHENAS PAULISTA - COOPERATIVA ODONTOLÓGICA;UNIODONTO DE JABOTICABAL;Cooperativa odontológica;16/12/1998;;
383929;6,30E+11;UNIODONTO BAHIA SUL - COOPERATIVA ODONTOLOGICA DE ILHEUS RESPONSABILIDADE LTDA;UNIODONTO BAHIA SUL;Cooperativa odontológica;02/02/1999;;
327093;6,61E+13;UNIODONTO BEBEDOURO - COOPERATIVA ODONTOLÓGICA;UNIODONTO ;Cooperativa odontológica;17/12/1998;;
368555;1,53E+13;UNIODONTO BELÉM - COOPERATIVA DE ASSISTÊNCIA À SAÚDE ODONTOLÓGICA;UNIODONTO;Cooperativa odontológica;29/12/1998;;
353752;8,73E+13;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;UNIODONTO COOP ODONT VALE TAQUARI E RIO PARDO LTDA;Cooperativa odontológica;18/12/1998;;
343919;1,75E+12;UNIODONTO COOPERATIVA ODONTOLÓGICA DO SERIDÓ LTDA;UNIODONTO DO SERIDÓ;Cooperativa odontológica;30/12/1998;;
347604;6,90E+13;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AMERICANA COOPERATIVA ODONTOLÓGICA;Cooperativa odontológica;17/12/1998;;
349283;3,28E+13;UNIODONTO DE ARACAJU COOP DE TRABALHO ODONTOLOGICO;UNIODONTO DE ARACAJU COOPERATIVA DE TRABALHO ODONTOLOGICO;Cooperativa odontológica;18/12/1998;;
316997;6,54E+13;UNIODONTO DE ARARAQUARA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE ARARAQUARA;Cooperativa odontológica;16/12/1998;;
362824;1,86E+12;UNIODONTO DE ARAÇATUBA COOPERATIVA ODONTOLOGICA;UNIODONTO ARACATUBA;Cooperativa odontológica;21/12/1998;;
311669;14922000158;UNIODONTO DE AVARE COOPERATIVA ODONTOLÓGICA;UNIODONTO DE AVARE;Cooperativa odontológica;16/12/1998;;
347477;1,95E+12;UNIODONTO DE BOTUCATU COOPERATIVA ODONTOLOGICA;UNIODONTO BOTUCATU;Cooperativa odontológica;16/12/1998;;
347302;22130000125;UNIODONTO DE CACAPAVA COOPERATIVA ODONTOLOGICA;UNIODONTO;Cooperativa odontológica;16/12/1998;;
350494;5,13E+13;UNIODONTO DE CAMPINAS COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CAMPINAS;Cooperativa odontológica;16/12/1998;;
347183;3,51E+12;UNIODONTO DE CAMPO GRANDE SIST. NAC. COOP. ODONT.;UNIODONTO MATO GROSSO DO SUL;Cooperativa odontológica;21/12/1998;;
402516;3,01E+12;UNIODONTO DE CAMPOS - COOPERATIVA ODONTOLOGICA;UNIODONTO DE CAMPOS COOPERATIVA ODONTOLOGICA;Cooperativa odontológica;24/03/1999;;
354686;8,56E+11;UNIODONTO DE CATANDUVA COOPERATIVA ODONTOLÓGICA;UNIODONTO DE CATANDUVA;Cooperativa odontológica;16/12/1998;;
400556;1,63E+13;UNIODONTO DE FEIRA DE SANTANA - COOPERATIVA DE TRABALHO ODONTOLÓGICO DE FEIRA DE SANTANA RESP LIMITADA;UNIODONTO FEIRA DE SANTANA;Cooperativa odontológica;13/02/1999;;
301647;2,02E+12;UNIODONTO DE FERNANDOPOLIS COOPERATIVA ODONTOLOGICA;;Cooperativa odontológica;16/12/1998;;
335258;2,37E+13;UNIODONTO DE FORTALEZA COOPERATIVA DE TRABALHO ODONTOLOGICO LTDA;UNIODONTO DE FORTALEZA;Cooperativa odontológica;29/12/1998;;
